Station code,Measurement date,precipitation,wind_direction,wind_spped,humidity,local pressure,ground_temperature
108,2017-07-28 0:00,3,0.6,320,92,998.7,25
108,2017-07-28 1:00,1,1.8,20,93,997.5,24.9
108,2017-07-28 2:00,1.5,1.3,320,92,998,25
108,2017-07-28 3:00,0,1,50,92,997.8,25
108,2017-07-28 4:00,0,1.6,50,94,997.6,25
108,2017-07-28 5:00,1,0.8,90,93,997.8,24.9
108,2017-07-28 6:00,1.5,0.5,70,97,997.9,24.9
108,2017-07-28 7:00,0.5,0.6,20,98,998.5,25.2
108,2017-07-28 8:00,0,1.1,20,98,998.3,25.6
108,2017-07-28 9:00,1,1.3,50,97,998.5,25.4
108,2017-07-28 10:00,1,1.3,20,98,998.4,26
108,2017-07-28 11:00,0.5,1.6,90,92,998.2,27
108,2017-07-28 12:00,,2,140,90,998.3,26.9
108,2017-07-28 13:00,,1.4,110,90,998,28.1
108,2017-07-28 14:00,0,1.4,20,96,998.1,27
108,2017-07-28 15:00,0.5,0.8,20,98,997.9,27.3
108,2017-07-28 16:00,0,1.8,70,97,997.7,27.8
108,2017-07-28 17:00,,1.8,50,91,997.6,28.5
108,2017-07-28 18:00,,2.3,50,89,997.8,28.4
108,2017-07-28 19:00,,2.5,50,89,997.8,27.3
108,2017-07-28 20:00,,2.2,70,89,997.8,26.3
108,2017-07-28 21:00,,2,70,87,998.1,25.7
108,2017-07-28 22:00,,2.5,70,86,998.4,25.5
108,2017-07-28 23:00,,1.8,70,87,998.2,25
108,2017-07-29 0:00,,2.3,70,87,998,24.8
108,2017-07-29 1:00,,1.6,50,88,998,24.6
108,2017-07-29 2:00,,2,50,89,997.8,24.6
108,2017-07-29 3:00,,1.3,50,86,997.8,24.8
108,2017-07-29 4:00,,1.5,70,84,997.8,24.9
108,2017-07-29 5:00,,1.8,70,85,997.9,24.7
108,2017-07-29 6:00,,2.7,70,83,998.1,24.6
108,2017-07-29 7:00,0,2.4,50,82,998.3,25.1
108,2017-07-29 8:00,,2.5,70,78,998.6,26.7
108,2017-07-29 9:00,,2.7,50,75,998.7,28.2
108,2017-07-29 10:00,,3.9,70,71,998.7,30.5
108,2017-07-29 11:00,0,2.6,70,70,998.4,31.2
108,2017-07-29 12:00,0,1.8,90,68,998,32.4
108,2017-07-29 13:00,,2.4,70,66,997.8,33
108,2017-07-29 14:00,,2.3,70,66,997.6,31.7
108,2017-07-29 15:00,,1.7,70,62,997.1,31.9
108,2017-07-29 16:00,,2.3,110,65,996.8,32.8
108,2017-07-29 17:00,,2.2,110,63,996.7,31.2
108,2017-07-29 18:00,,2.3,140,63,996.3,29.5
108,2017-07-29 19:00,,2.9,110,63,996.7,27.5
108,2017-07-29 20:00,,1.7,110,66,996.7,25.9
108,2017-07-29 21:00,,2.6,110,69,997.2,24.9
108,2017-07-29 22:00,,2.9,140,72,997.5,24.6
108,2017-07-29 23:00,,2.6,90,73,997.4,24.2
108,2017-07-30 0:00,,2.2,90,72,997.5,23.9
108,2017-07-30 1:00,,2.1,90,75,997.2,23.9
108,2017-07-30 2:00,,2.5,110,73,997.1,24.1
108,2017-07-30 3:00,,1.6,110,74,996.7,24
108,2017-07-30 4:00,,1.9,90,76,996.9,24
108,2017-07-30 5:00,,1.5,110,76,996.8,23.9
108,2017-07-30 6:00,,1.2,90,76,997.4,24.1
108,2017-07-30 7:00,,1.7,110,77,997.5,24.6
108,2017-07-30 8:00,,1,110,75,997.6,26.3
108,2017-07-30 9:00,,0.2,0,74,997.8,27.6
108,2017-07-30 10:00,,2.6,200,72,998.1,29.9
108,2017-07-30 11:00,,3.2,230,60,997.7,36.5
108,2017-07-30 12:00,,1.6,200,50,997.1,39.2
108,2017-07-30 13:00,,1.8,270,53,997.1,38.2
108,2017-07-30 14:00,,3.1,290,53,997,39
108,2017-07-30 15:00,,2.7,290,49,996.4,41.3
108,2017-07-30 16:00,,2.4,200,46,996.2,38.2
108,2017-07-30 17:00,,2.5,270,50,996.4,34.6
108,2017-07-30 18:00,,3.2,290,54,996.7,31.1
108,2017-07-30 19:00,,2.2,290,59,996.9,29.3
108,2017-07-30 20:00,,1.5,360,65,997.1,27.6
108,2017-07-30 21:00,,1,340,66,997.2,26.6
108,2017-07-30 22:00,,1.1,290,66,998.1,26.6
108,2017-07-30 23:00,,0.4,0,68,998,26
108,2017-07-31 0:00,,1.1,290,72,998.1,25.4
108,2017-07-31 1:00,,0.7,290,75,997.9,25.2
108,2017-07-31 2:00,,0.7,290,76,997.8,25.4
108,2017-07-31 3:00,,1.1,20,76,997.7,25.3
108,2017-07-31 4:00,,1.7,50,78,997.5,24.8
108,2017-07-31 5:00,,1.6,70,78,997.3,24.9
108,2017-07-31 6:00,,1.3,50,78,997.4,25.1
108,2017-07-31 7:00,0,2.9,160,78,998.3,25.2
108,2017-07-31 8:00,0,0.9,110,83,998.8,25.4
108,2017-07-31 9:00,0.5,0.7,90,84,999,25.7
108,2017-07-31 10:00,1.5,1.7,70,91,998.9,25.5
108,2017-07-31 11:00,0.5,0.7,140,89,999.4,26
108,2017-07-31 12:00,1,0.1,0,89,999.2,27.4
108,2017-07-31 13:00,0,2.7,140,86,998.7,28.8
108,2017-07-31 14:00,0,3.2,110,83,998.9,28.8
108,2017-07-31 15:00,0,2.4,180,80,999.2,28.3
108,2017-07-31 16:00,0,1.6,180,82,999.3,28.1
108,2017-07-31 17:00,0,1.1,160,84,999.2,27.9
108,2017-07-31 18:00,,1.4,340,82,999,27.8
108,2017-07-31 19:00,,2.2,70,83,998.6,26.7
108,2017-07-31 20:00,,1.8,70,81,998.5,25.4
108,2017-07-31 21:00,,0.9,50,83,999.5,24.9
108,2017-07-31 22:00,,0.1,0,82,1000.6,24.8
108,2017-07-31 23:00,,1,140,80,1000.3,24.6
108,2017-08-01 0:00,,1.3,50,86,999.9,24.4
108,2017-08-01 1:00,,2,70,85,999.7,24.4
108,2017-08-01 2:00,0.5,0.5,200,84,1000.8,24.5
108,2017-08-01 3:00,1,0.9,160,90,1000.8,24.4
108,2017-08-01 4:00,0.5,1,20,92,1000.4,24.3
108,2017-08-01 5:00,0,1,70,93,1000.3,24.3
108,2017-08-01 6:00,,1.8,50,92,1000.8,24.3
108,2017-08-01 7:00,,1.9,50,91,1001,24.8
108,2017-08-01 8:00,,1.6,70,85,1001.3,26.5
108,2017-08-01 9:00,,3,70,78,1001.1,30
108,2017-08-01 10:00,,1.8,50,69,1001.2,33.8
108,2017-08-01 11:00,,2,50,68,1000.6,33.9
108,2017-08-01 12:00,,1.6,50,60,1000.3,41
108,2017-08-01 13:00,,1,290,57,999.8,38.9
108,2017-08-01 14:00,,1.9,180,56,999.6,39.2
108,2017-08-01 15:00,,2.6,200,58,999.2,35.5
108,2017-08-01 16:00,,1.7,200,59,999,34.6
108,2017-08-01 17:00,,1.4,360,55,998.9,34.8
108,2017-08-01 18:00,,1.7,360,59,998.5,31.6
108,2017-08-01 19:00,,1.2,320,61,998.7,30.4
108,2017-08-01 20:00,,1.4,290,68,999,28.6
108,2017-08-01 21:00,,2.2,290,71,999.8,27.7
108,2017-08-01 22:00,,2.3,290,72,1000.3,27
108,2017-08-01 23:00,,0.6,270,75,1000.1,26.8
108,2017-08-02 0:00,,0.4,0,76,1000,26.5
108,2017-08-02 1:00,,1.4,290,81,999.6,26.5
108,2017-08-02 2:00,,0.3,0,82,999.1,26
108,2017-08-02 3:00,,0.6,20,84,998.6,25.6
108,2017-08-02 4:00,,0.3,0,83,998.2,25.5
108,2017-08-02 5:00,,1.8,50,85,998.5,25.3
108,2017-08-02 6:00,,1.2,50,85,998.7,25.3
108,2017-08-02 7:00,,1.6,50,82,998.9,26.4
108,2017-08-02 8:00,,1.1,50,77,999,28.8
108,2017-08-02 9:00,,1.5,50,73,998.9,32.5
108,2017-08-02 10:00,,1.9,50,65,998.5,34.8
108,2017-08-02 11:00,,0.7,340,67,998.4,32.4
108,2017-08-02 12:00,,1.6,50,64,998.2,33.5
108,2017-08-02 13:00,,1.1,160,58,997.7,34.5
108,2017-08-02 14:00,,1.1,270,59,997.3,35
108,2017-08-02 15:00,,2.4,340,63,996.9,34.7
108,2017-08-02 16:00,,2,340,64,996.3,34.8
108,2017-08-02 17:00,,1.7,230,63,996,33.3
108,2017-08-02 18:00,,1.6,340,60,995.5,33.1
108,2017-08-02 19:00,,1.2,360,64,995.7,31.6
108,2017-08-02 20:00,,0.6,50,67,995.9,29.6
108,2017-08-02 21:00,,1.2,20,69,996.1,28.6
108,2017-08-02 22:00,,0.8,360,71,996.4,27.8
108,2017-08-02 23:00,,1.9,50,75,996.4,27.3
108,2017-08-03 0:00,,1.3,70,77,996.1,26.9
108,2017-08-03 1:00,,0.9,20,79,995.9,26.5
108,2017-08-03 2:00,,0.9,20,83,995.5,26.2
108,2017-08-03 3:00,,1.9,90,79,995.4,26.5
108,2017-08-03 4:00,,0.4,0,81,995.3,26.9
108,2017-08-03 5:00,,2.8,110,79,995.2,26.1
108,2017-08-03 6:00,,2.2,140,77,995.7,25.7
108,2017-08-03 7:00,,2.8,140,76,996,26.9
108,2017-08-03 8:00,,2.7,140,76,996.3,27.8
108,2017-08-03 9:00,,2,90,71,996.2,30.8
108,2017-08-03 10:00,,1.9,70,64,996.1,35.9
108,2017-08-03 11:00,,2.2,110,56,995.9,41.1
108,2017-08-03 12:00,,2.7,160,50,995.4,46.1
108,2017-08-03 13:00,,2.9,110,47,995,44.5
108,2017-08-03 14:00,,2.9,140,41,994.7,42
108,2017-08-03 15:00,,2.6,110,42,994.2,46.4
108,2017-08-03 16:00,,4.3,110,47,994,40.6
108,2017-08-03 17:00,,3,110,44,993.6,38.9
108,2017-08-03 18:00,,3.5,140,48,993.7,33.6
108,2017-08-03 19:00,,2.6,140,51,994.1,30.5
108,2017-08-03 20:00,,2.8,160,54,994.5,28.5
108,2017-08-03 21:00,,2.1,140,57,995.3,27.5
108,2017-08-03 22:00,,2.2,110,58,995.5,26.8
108,2017-08-03 23:00,,1.8,110,59,995.8,26.2
108,2017-08-04 0:00,,2.4,110,61,995.8,25.8
108,2017-08-04 1:00,,0.5,110,63,995.8,25.6
108,2017-08-04 2:00,,1.4,70,65,995.7,25.4
108,2017-08-04 3:00,,2.2,50,67,995.8,24.9
108,2017-08-04 4:00,,2.8,50,69,995.6,24.5
108,2017-08-04 5:00,,2.4,90,69,995.6,24.3
108,2017-08-04 6:00,,1.7,90,70,996.1,24.1
108,2017-08-04 7:00,,2.1,110,68,996.4,25.3
108,2017-08-04 8:00,,1.3,90,62,996.8,29
108,2017-08-04 9:00,,1.2,110,62,996.8,35.7
108,2017-08-04 10:00,,2.4,70,57,996.6,40.5
108,2017-08-04 11:00,,1.1,140,57,996.6,46
108,2017-08-04 12:00,,1.6,70,56,996.4,41.3
108,2017-08-04 13:00,,2,180,48,996.1,44.1
108,2017-08-04 14:00,,2.9,200,49,995.6,50.7
108,2017-08-04 15:00,,1.8,160,43,994.7,47.9
108,2017-08-04 16:00,,2.2,160,46,994,44.1
108,2017-08-04 17:00,,1.6,110,44,994.1,44.5
108,2017-08-04 18:00,,2.8,340,50,994.2,38.2
108,2017-08-04 19:00,,4.1,340,64,994.8,33.7
108,2017-08-04 20:00,,2.5,320,69,994.7,30.9
108,2017-08-04 21:00,,1,360,64,995,29.9
108,2017-08-04 22:00,,1.4,50,67,995.2,29.2
108,2017-08-04 23:00,,1.1,20,68,994.8,28.7
108,2017-08-05 0:00,,2.1,70,69,994.8,28
108,2017-08-05 1:00,,1.6,50,71,995.1,27.7
108,2017-08-05 2:00,,1.8,50,71,995,27.2
108,2017-08-05 3:00,,2,70,71,994.7,26.7
108,2017-08-05 4:00,,0.7,50,73,994.6,26.7
108,2017-08-05 5:00,,1.7,70,74,994.5,26.5
108,2017-08-05 6:00,,1.6,70,72,994.7,26.2
108,2017-08-05 7:00,,1.8,70,68,994.6,28.5
108,2017-08-05 8:00,,2.7,70,63,994.8,32.4
108,2017-08-05 9:00,,1.6,70,59,994.7,39.8
108,2017-08-05 10:00,,1.4,110,61,994.8,37.8
108,2017-08-05 11:00,,1.3,50,60,994.7,42.7
108,2017-08-05 12:00,,1.6,20,57,994.5,43.6
108,2017-08-05 13:00,,0.7,160,53,993.7,43.8
108,2017-08-05 14:00,,3.1,290,58,993.4,40.9
108,2017-08-05 15:00,,4.1,340,56,993.2,46.5
108,2017-08-05 16:00,,3.1,360,55,992.5,47.8
108,2017-08-05 17:00,,3,340,57,991.9,42.4
108,2017-08-05 18:00,0,2.4,20,57,991.2,38.1
108,2017-08-05 19:00,,1.4,360,60,990.7,34.8
108,2017-08-05 20:00,,1.4,20,61,991,31.5
108,2017-08-05 21:00,,1.4,290,66,992,30.1
108,2017-08-05 22:00,,0.4,0,65,992.4,29.5
108,2017-08-05 23:00,,0.2,0,66,992.8,28.7
108,2017-08-06 0:00,,1.7,70,66,992.5,28.1
108,2017-08-06 1:00,,2,50,69,992.1,27.9
108,2017-08-06 2:00,,2.2,70,70,991.8,27.6
108,2017-08-06 3:00,,2.2,50,73,991.8,27.4
108,2017-08-06 4:00,,2,50,74,991.4,27.3
108,2017-08-06 5:00,,1.5,70,73,991.2,27.5
108,2017-08-06 6:00,,2.4,70,74,991.7,27.4
108,2017-08-06 7:00,,2.3,70,73,992,28.5
108,2017-08-06 8:00,,1.8,70,71,992.2,29.8
108,2017-08-06 9:00,,1.8,50,68,991.9,33.1
108,2017-08-06 10:00,,1.7,110,67,992.1,34.8
108,2017-08-06 11:00,5,1.1,270,88,992.4,30.2
108,2017-08-06 12:00,0,0.7,90,81,992.1,31
108,2017-08-06 13:00,,1.5,110,72,991.1,32.5
108,2017-08-06 14:00,0,1.1,140,69,990.4,35.5
108,2017-08-06 15:00,,1.5,250,60,989.6,39.5
108,2017-08-06 16:00,,0.8,340,54,989.2,38.6
108,2017-08-06 17:00,,2.4,340,60,989,35.2
108,2017-08-06 18:00,,2.8,290,62,988.8,32.5
108,2017-08-06 19:00,,2.5,290,70,989.1,30.7
108,2017-08-06 20:00,,2.5,290,75,989.4,28.9
108,2017-08-06 21:00,,2,290,77,990.3,28.3
108,2017-08-06 22:00,,1.2,340,76,990.3,27.7
108,2017-08-06 23:00,,0.8,270,78,990.4,27.3
108,2017-08-07 0:00,,2.3,270,80,990.6,26.7
108,2017-08-07 1:00,,1.5,270,82,990.1,26.2
108,2017-08-07 2:00,,1.5,270,85,989.7,25.8
108,2017-08-07 3:00,,1.7,250,87,989.8,25.5
108,2017-08-07 4:00,,0.9,270,89,989.8,25.2
108,2017-08-07 5:00,,1.7,270,89,989.8,25.6
108,2017-08-07 6:00,,1.6,270,86,989.6,26.2
108,2017-08-07 7:00,,1.7,290,84,989.6,27.4
108,2017-08-07 8:00,,2.2,270,75,990.2,29.6
108,2017-08-07 9:00,,2.8,320,73,990.5,33.3
108,2017-08-07 10:00,,2.5,290,66,990.5,35.5
108,2017-08-07 11:00,,2.8,290,62,990.3,39.8
108,2017-08-07 12:00,,2.3,290,50,989.9,45
108,2017-08-07 13:00,,3.1,230,52,989.4,47.8
108,2017-08-07 14:00,,3.1,290,45,988.8,49.3
108,2017-08-07 15:00,,4.3,270,53,988.4,48.2
108,2017-08-07 16:00,,3.6,270,41,988.2,44.8
108,2017-08-07 17:00,,3.5,290,51,988.6,39.4
108,2017-08-07 18:00,,3.3,270,51,988.8,34.4
108,2017-08-07 19:00,,4.5,290,58,989.4,30.8
108,2017-08-07 20:00,,3,270,69,989.8,28.5
108,2017-08-07 21:00,,1.5,270,72,990.2,27.3
108,2017-08-07 22:00,,2.2,270,70,990.4,26.5
108,2017-08-07 23:00,,1.4,270,73,990.4,25.7
108,2017-08-08 0:00,,1.5,270,73,990.7,25.3
108,2017-08-08 1:00,,2.4,250,72,990.8,25.3
108,2017-08-08 2:00,,3.2,200,73,990.2,25.3
108,2017-08-08 3:00,,1.2,290,79,989.8,25.3
108,2017-08-08 4:00,,2,290,81,989.9,25.6
108,2017-08-08 5:00,,1.6,290,82,990.4,25.5
108,2017-08-08 6:00,,1.3,320,83,990.5,25
108,2017-08-08 7:00,,0.8,340,80,990.5,26.8
108,2017-08-08 8:00,,1.3,250,75,990.6,29.1
108,2017-08-08 9:00,,1.2,290,71,990.6,32.3
108,2017-08-08 10:00,,0.6,50,66,990.5,34.4
108,2017-08-08 11:00,,0.3,0,57,990,37.2
108,2017-08-08 12:00,,1.4,270,59,989.8,41.4
108,2017-08-08 13:00,,2.8,290,58,989.5,37.8
108,2017-08-08 14:00,,3.5,270,62,989.5,39
108,2017-08-08 15:00,,4.2,270,64,989.6,37.1
108,2017-08-08 16:00,,3.8,250,50,989.2,37.2
108,2017-08-08 17:00,,2.4,230,51,989.3,36.3
108,2017-08-08 18:00,,2.8,230,45,989,33.8
108,2017-08-08 19:00,,2.2,250,53,989,30.6
108,2017-08-08 20:00,,1.7,290,65,989.2,28.8
108,2017-08-08 21:00,,1.3,290,67,989.4,27.3
108,2017-08-08 22:00,,1.3,290,67,989.7,26.8
108,2017-08-08 23:00,,1.5,290,69,990,26.7
108,2017-08-09 0:00,,1.1,290,69,989.8,26
108,2017-08-09 1:00,,0.9,50,70,989.4,26
108,2017-08-09 2:00,,1.8,50,69,988.6,25.9
108,2017-08-09 3:00,,1.3,90,69,988.6,25.8
108,2017-08-09 4:00,0.1,1,50,75,988.3,25.2
108,2017-08-09 5:00,0,1.6,50,74,988,24.8
108,2017-08-09 6:00,,2.6,70,77,987.8,24.7
108,2017-08-09 7:00,0,2.5,90,76,987.9,25.5
108,2017-08-09 8:00,,2.8,70,72,988.3,27.1
108,2017-08-09 9:00,,1.8,50,68,988.2,30.5
108,2017-08-09 10:00,,3.1,50,66,988.1,33.7
108,2017-08-09 11:00,,2,140,58,987.9,35.8
108,2017-08-09 12:00,,2.4,70,53,988,36.3
108,2017-08-09 13:00,,2.4,70,50,987.8,41.4
108,2017-08-09 14:00,,1.7,70,49,987.7,43.2
108,2017-08-09 15:00,,2.6,70,52,987.4,43.3
108,2017-08-09 16:00,,3.2,70,45,986.7,45
108,2017-08-09 17:00,,3.2,70,48,986.9,38.5
108,2017-08-09 18:00,,1.9,90,56,986.9,34.5
108,2017-08-09 19:00,,2.9,70,61,987.2,31.9
108,2017-08-09 20:00,,3.9,70,62,987.8,29.5
108,2017-08-09 21:00,,3.3,70,64,988.8,28.5
108,2017-08-09 22:00,0.4,3.2,70,78,989.4,26.9
108,2017-08-09 23:00,0,3,70,78,989.3,25.7
108,2017-08-10 0:00,2,2.7,70,92,989.3,25.4
108,2017-08-10 1:00,1,2.1,70,93,989.2,25.3
108,2017-08-10 2:00,1,1.7,90,93,989,25.2
108,2017-08-10 3:00,0.5,1.8,50,93,989.2,25.1
108,2017-08-10 4:00,0,1.7,70,91,989.1,25
108,2017-08-10 5:00,0,2,70,92,989.2,24.9
108,2017-08-10 6:00,0.5,1.8,70,93,989.6,24.8
108,2017-08-10 7:00,0.5,1.4,50,93,990,25.3
108,2017-08-10 8:00,0,0.7,20,92,990.5,25.9
108,2017-08-10 9:00,1,1.2,50,92,990.8,27.9
108,2017-08-10 10:00,0,2.4,50,90,991,27.7
108,2017-08-10 11:00,0,3.4,70,87,991,30
108,2017-08-10 12:00,0,2.9,70,83,991,29.2
108,2017-08-10 13:00,0,2,50,86,991,29.1
108,2017-08-10 14:00,0,1.9,50,90,991,29.3
108,2017-08-10 15:00,0.5,2.5,50,89,990.8,30.9
108,2017-08-10 16:00,0,2.9,50,89,990.8,29.4
108,2017-08-10 17:00,0,2.5,70,86,991,29
108,2017-08-10 18:00,0,1,50,90,991.2,27.4
108,2017-08-10 19:00,0,2.3,50,91,991.4,26.8
108,2017-08-10 20:00,0.5,2.4,50,89,991.9,26
108,2017-08-10 21:00,0,1.6,50,89,992.4,25.7
108,2017-08-10 22:00,0,2,50,89,992.8,25.4
108,2017-08-10 23:00,0,2.8,70,89,993,25
108,2017-08-11 0:00,,2,50,90,993.2,25
108,2017-08-11 1:00,,2.4,50,88,993.4,24.8
108,2017-08-11 2:00,,2.1,50,87,993.5,24.7
108,2017-08-11 3:00,,2.2,50,86,994,24.6
108,2017-08-11 4:00,,1.9,50,85,994.3,24.5
108,2017-08-11 5:00,,1.6,70,84,994.7,24.3
108,2017-08-11 6:00,,2.5,70,84,995,24.2
108,2017-08-11 7:00,0.5,2.9,70,83,995.7,25.2
108,2017-08-11 8:00,0,3.7,50,79,995.9,27
108,2017-08-11 9:00,,2.1,70,73,996.4,31.6
108,2017-08-11 10:00,,3.3,70,68,996.9,32.9
108,2017-08-11 11:00,,2.5,70,66,996.7,33.7
108,2017-08-11 12:00,,1.8,50,65,996.5,38.1
108,2017-08-11 13:00,,2.2,50,60,996.2,34.9
108,2017-08-11 14:00,,2.7,70,58,996.1,35.3
108,2017-08-11 15:00,,3.2,70,53,995.8,35
108,2017-08-11 16:00,,2.2,50,47,995.6,36.3
108,2017-08-11 17:00,,2.3,70,51,995.9,31.5
108,2017-08-11 18:00,,2.9,200,68,996.2,29.5
108,2017-08-11 19:00,,2.2,270,68,996.8,28.2
108,2017-08-11 20:00,0,2.8,360,78,997.4,27.2
108,2017-08-11 21:00,0,1.4,50,80,997.9,26.4
108,2017-08-11 22:00,,2.4,50,78,998.3,25.2
108,2017-08-11 23:00,,3,70,74,998.4,24.4
108,2017-08-12 0:00,,2.8,50,71,999.1,23.8
108,2017-08-12 1:00,,2.5,70,67,999.1,23.3
108,2017-08-12 2:00,,2.3,50,69,999.8,22.9
108,2017-08-12 3:00,,2.1,50,71,1000.4,23.4
108,2017-08-12 4:00,,2.6,70,68,1000.3,22.5
108,2017-08-12 5:00,,2.3,70,71,1000.6,22.1
108,2017-08-12 6:00,,2.1,70,71,1001.1,21.9
108,2017-08-12 7:00,,2.2,70,72,1001.3,22.6
108,2017-08-12 8:00,,2.7,70,63,1001.6,25.9
108,2017-08-12 9:00,,2.7,70,60,1001.4,32.2
108,2017-08-12 10:00,,2.6,90,54,1001.5,36.6
108,2017-08-12 11:00,,2.1,110,52,1001,40
108,2017-08-12 12:00,,1.3,360,53,1000.4,41.3
108,2017-08-12 13:00,,2.4,70,48,1000.2,42.6
108,2017-08-12 14:00,,2.1,90,47,1000,40.4
108,2017-08-12 15:00,,2,270,50,1000.2,35.2
108,2017-08-12 16:00,,1.3,110,49,999.9,33.2
108,2017-08-12 17:00,,1.7,50,52,999.8,33
108,2017-08-12 18:00,,0.9,110,48,999.6,31.4
108,2017-08-12 19:00,,1.5,340,54,1000.1,29
108,2017-08-12 20:00,,1.5,360,58,1000.2,26.8
108,2017-08-12 21:00,,0.9,50,60,1000.5,25.9
108,2017-08-12 22:00,,2.5,50,65,1000.8,25.4
108,2017-08-12 23:00,,2.6,50,69,1000.9,24.8
108,2017-08-13 0:00,,2.5,50,69,1000.8,24.3
108,2017-08-13 1:00,,2.3,50,69,1000.8,23.9
108,2017-08-13 2:00,,1.8,50,69,1000.6,24
108,2017-08-13 3:00,,3.3,70,69,1000.3,23.5
108,2017-08-13 4:00,,2.1,50,72,1000.7,23.3
108,2017-08-13 5:00,,1.8,90,70,1000.9,23.2
108,2017-08-13 6:00,,1.9,70,71,1001.2,23.2
108,2017-08-13 7:00,,2,70,69,1001.4,24.2
108,2017-08-13 8:00,,2.9,70,68,1001.6,24.9
108,2017-08-13 9:00,,3.1,70,67,1001.7,29.5
108,2017-08-13 10:00,,2.9,70,62,1001.5,33.8
108,2017-08-13 11:00,,1.8,70,60,1001.5,33.5
108,2017-08-13 12:00,,2,70,58,1001.1,34.8
108,2017-08-13 13:00,,3.2,90,58,1000.5,34.5
108,2017-08-13 14:00,,2.5,90,56,1000,33.9
108,2017-08-13 15:00,,3.7,70,56,999.6,32.4
108,2017-08-13 16:00,,3.2,70,55,999.8,31.8
108,2017-08-13 17:00,,3.3,90,55,999.9,31.2
108,2017-08-13 18:00,,3.1,70,54,999.9,30.9
108,2017-08-13 19:00,,2.2,90,57,999.2,27.7
108,2017-08-13 20:00,,2.7,70,63,999.6,26.4
108,2017-08-13 21:00,,2.7,70,62,999.9,25.7
108,2017-08-13 22:00,,3.6,70,61,999.8,25
108,2017-08-13 23:00,0,4.6,70,61,999.2,24.2
108,2017-08-14 0:00,0,3.9,70,60,999.1,23.5
108,2017-08-14 1:00,0,3.1,70,62,998.7,22.8
108,2017-08-14 2:00,,2.7,70,63,998.8,22.6
108,2017-08-14 3:00,,3.5,70,62,998.5,22.5
108,2017-08-14 4:00,0,3,70,62,998.1,22.6
108,2017-08-14 5:00,0,3.6,70,63,997.8,22.2
108,2017-08-14 6:00,0,3.1,70,64,997.2,22.2
108,2017-08-14 7:00,,3.4,70,64,996.9,22.9
108,2017-08-14 8:00,,3.7,70,64,996.8,25
108,2017-08-14 9:00,,4.4,50,63,996.9,27.9
108,2017-08-14 10:00,,5.2,70,62,997.2,29.3
108,2017-08-14 11:00,,4.1,70,62,997.1,30.1
108,2017-08-14 12:00,,3.9,70,62,996.4,31.9
108,2017-08-14 13:00,0,3.9,70,64,995.9,30.1
108,2017-08-14 14:00,0,4,90,69,995.5,29.1
108,2017-08-14 15:00,0.1,2.6,70,72,995.3,28.2
108,2017-08-14 16:00,0.1,4.5,70,73,995.1,26.4
108,2017-08-14 17:00,0.3,5.3,70,72,994.9,25.4
108,2017-08-14 18:00,0,4.3,70,72,995,24.3
108,2017-08-14 19:00,0.5,4.9,70,76,995,23.4
108,2017-08-14 20:00,0.5,3.8,70,81,995.1,23.1
108,2017-08-14 21:00,0,3.2,70,76,995.2,23
108,2017-08-14 22:00,,2.9,70,73,995.3,22.9
108,2017-08-14 23:00,,3.6,70,69,995.2,22.8
108,2017-08-15 0:00,0,3.6,70,69,994.7,22.7
108,2017-08-15 1:00,,3.1,70,69,994.5,22.7
108,2017-08-15 2:00,0,2.6,70,68,994.4,22.7
108,2017-08-15 3:00,3.5,2.6,70,88,994.2,22.5
108,2017-08-15 4:00,0.5,1.3,50,90,994.1,22.6
108,2017-08-15 5:00,5.5,1.8,90,92,993.8,22.3
108,2017-08-15 6:00,10,2.8,70,93,993.8,22
108,2017-08-15 7:00,2,3.4,70,96,993.4,22.1
108,2017-08-15 8:00,2,3.3,70,96,993.4,22.6
108,2017-08-15 9:00,1,4.6,70,93,993.1,22.7
108,2017-08-15 10:00,1,3.7,70,92,993.1,22.4
108,2017-08-15 11:00,23.5,4.7,70,96,992.9,21.7
108,2017-08-15 12:00,16,3.4,50,99,993,23
108,2017-08-15 13:00,10,3.8,70,99,992.4,23.5
108,2017-08-15 14:00,3,3.6,70,99,992.2,24.4
108,2017-08-15 15:00,2,3.7,70,98,992,24.6
108,2017-08-15 16:00,1.5,3.8,70,97,992,23.9
108,2017-08-15 17:00,4,4.1,70,97,992,23.9
108,2017-08-15 18:00,1,3.9,70,94,992.3,23
108,2017-08-15 19:00,3.5,4.6,70,93,992.5,22.7
108,2017-08-15 20:00,0.5,4.6,70,92,992.9,22.1
108,2017-08-15 21:00,0.5,4.5,70,92,993.4,21.9
108,2017-08-15 22:00,1,4.4,70,92,993.5,21.7
108,2017-08-15 23:00,1.5,4.6,70,93,993.6,21.6
108,2017-08-16 0:00,0,4.6,70,93,993.8,21.6
108,2017-08-16 1:00,0.5,4.3,70,92,993.8,21.5
108,2017-08-16 2:00,0,4.9,70,90,993.8,21.4
108,2017-08-16 3:00,0,3.7,70,89,994,21.4
108,2017-08-16 4:00,0,3.2,70,89,994.2,21.4
108,2017-08-16 5:00,0,3.9,70,91,994.2,21.2
108,2017-08-16 6:00,0,4.1,70,90,994.7,21.2
108,2017-08-16 7:00,0,4,70,89,995.2,21.5
108,2017-08-16 8:00,,3.9,70,87,995.5,22.2
108,2017-08-16 9:00,,3.6,70,84,995.7,24.1
