Measurement date,SO2,NO2,O3,CO,PM10,PM2.5,precipitation,wind_speed,wind_direction,humidity,local pressure,ground_temperature
1514282400000000000,0.005,0.019,0.022,0.5,VERY BAD,16.0,0.0,4.1,290.0,36.0,1013.9,-1.0
1514286000000000000,0.005,0.016,0.025,0.5,VERY BAD,14.0,0.0,4.9,340.0,28.0,1014.2,-0.2
1514289600000000000,0.005,0.014,0.027,0.4,VERY BAD,14.0,0.0,4.0,270.0,23.0,1013.7,0.0
1514293200000000000,0.004,0.013,0.027,0.3,VERY BAD,8.0,0.0,4.7,290.0,15.0,1014.1,0.3
1514296800000000000,0.004,0.014,0.027,0.2,VERY BAD,7.0,0.0,4.3,290.0,20.0,1014.1,0.9
1514300400000000000,0.004,0.011,0.029,0.2,VERY BAD,9.0,0.0,5.0,290.0,17.0,1014.0,0.1
1514304000000000000,0.004,0.017,0.026,0.2,VERY BAD,9.0,0.0,3.3,290.0,17.0,1014.5,0.0
1514307600000000000,0.004,0.025,0.018,0.3,VERY BAD,9.0,0.0,3.7,290.0,20.0,1015.1,-1.5
1514311200000000000,0.004,0.02,0.019,0.4,VERY BAD,9.0,0.0,3.4,290.0,23.0,1015.4,-2.7
1514314800000000000,0.004,0.017,0.022,0.4,VERY BAD,9.0,0.0,3.0,290.0,27.0,1016.4,-3.7
1514318400000000000,0.004,0.015,0.022,0.4,VERY BAD,11.0,0.0,4.7,290.0,32.0,1016.8,-4.6
1514322000000000000,0.003,0.014,0.023,0.4,VERY BAD,12.0,0.0,3.2,320.0,39.0,1017.5,-5.1
1514325600000000000,0.004,0.014,0.023,0.4,VERY BAD,14.0,0.0,3.1,320.0,38.0,1017.9,-5.4
1514329200000000000,0.004,0.014,0.023,0.4,VERY BAD,13.0,0.0,3.1,290.0,37.0,1018.1,-5.8
1514332800000000000,0.005,0.013,0.023,0.4,VERY BAD,15.0,0.0,2.2,270.0,37.0,1018.4,-6.1
1514336400000000000,0.004,0.013,0.022,0.5,VERY BAD,14.0,0.0,1.8,290.0,39.0,1018.5,-6.3
1514340000000000000,0.005,0.011,0.023,0.5,VERY BAD,14.0,0.0,1.5,290.0,37.0,1018.4,-6.6
1514343600000000000,0.005,0.012,0.022,0.5,VERY BAD,13.0,0.0,1.0,270.0,37.0,1018.8,-6.8
1514347200000000000,0.005,0.013,0.021,0.4,VERY BAD,12.0,0.0,2.3,290.0,33.0,1018.7,-7.1
1514350800000000000,0.005,0.015,0.02,0.5,VERY BAD,13.0,0.0,1.9,290.0,36.0,1018.7,-7.4
1514354400000000000,0.004,0.021,0.015,0.5,VERY BAD,13.0,0.0,1.7,290.0,37.0,1018.7,-7.6
1514358000000000000,0.005,0.026,0.012,0.4,VERY BAD,12.0,0.0,2.3,290.0,38.0,1019.6,-7.8
1514361600000000000,0.005,0.027,0.011,0.5,VERY BAD,11.0,0.0,1.8,270.0,35.0,1019.7,-7.9
1514365200000000000,0.005,0.022,0.016,0.4,VERY BAD,11.0,0.0,2.0,320.0,33.0,1020.1,-6.7
1514368800000000000,0.005,0.02,0.019,0.4,VERY BAD,9.0,0.0,2.4,320.0,29.0,1020.5,-4.1
1514372400000000000,0.005,0.024,0.019,0.5,VERY BAD,13.0,0.0,2.1,320.0,28.0,1020.7,-1.5
1514376000000000000,0.004,0.026,0.018,0.5,VERY BAD,16.0,0.0,2.1,320.0,21.0,1020.1,-0.3
1514379600000000000,0.004,0.023,0.022,0.4,VERY BAD,13.0,0.0,3.7,270.0,18.0,1019.8,0.0
1514383200000000000,0.004,0.022,0.023,0.5,VERY BAD,11.0,0.0,2.4,320.0,18.0,1019.2,0.5
1514386800000000000,0.004,0.021,0.023,0.4,VERY BAD,13.0,0.0,2.2,270.0,16.0,1018.6,0.2
1514390400000000000,0.004,0.031,0.018,0.5,VERY BAD,14.0,0.0,2.7,290.0,23.0,1018.6,-0.2
1514394000000000000,0.005,0.043,0.0069999999999999,0.5,VERY BAD,15.0,0.0,2.2,290.0,26.0,1018.5,-1.9
1514397600000000000,0.004,0.04,0.0069999999999999,0.5,VERY BAD,15.0,0.0,2.2,290.0,32.0,1018.9,-3.0
1514401200000000000,0.005,0.046,0.004,0.6,VERY BAD,14.0,0.0,2.1,270.0,31.0,1019.5,-3.8
1514404800000000000,0.005,0.045,0.005,0.6,VERY BAD,16.0,0.0,0.9,290.0,34.0,1019.5,-4.4
1514408400000000000,0.004,0.043,0.005,0.6,VERY BAD,14.0,0.0,1.2,290.0,34.0,1019.1,-5.1
1514412000000000000,0.004,0.041,0.008,0.7,VERY BAD,15.0,0.0,1.3,320.0,36.0,1019.0,-5.5
1514415600000000000,0.005,0.054,0.003,1.0,VERY BAD,20.0,0.0,0.9,360.0,39.0,1019.1,-5.8
1514419200000000000,0.005,0.052,0.003,0.9,VERY BAD,26.0,0.0,1.7,290.0,41.0,1019.7,-6.0
1514422800000000000,0.004,0.048,0.003,0.8,VERY BAD,22.0,0.0,1.4,320.0,39.0,1020.0,-6.2
1514426400000000000,0.004,0.046,0.003,0.8,VERY BAD,21.0,0.0,1.8,270.0,34.0,1020.2,-5.8
1514430000000000000,0.004,0.044,0.003,0.8,VERY BAD,19.0,0.0,2.5,290.0,32.0,1020.6,-4.7
1514433600000000000,0.004,0.044,0.003,0.7,VERY BAD,19.0,0.0,1.6,290.0,32.0,1020.4,-4.1
1514437200000000000,0.004,0.043,0.003,0.8,VERY BAD,21.0,0.0,1.2,270.0,28.0,1020.1,-3.8
1514440800000000000,0.004,0.046,0.003,0.7,VERY BAD,23.0,0.0,0.5,290.0,24.0,1020.2,-3.5
1514444400000000000,0.004,0.047,0.003,0.6,VERY BAD,19.0,0.0,0.5,20.0,31.0,1020.2,-3.3
1514448000000000000,0.005,0.052,0.003,0.8,VERY BAD,22.0,0.0,0.6,360.0,30.0,1020.8,-3.1
1514451600000000000,0.005,0.047,0.004,0.7,VERY BAD,21.0,0.0,0.7,50.0,38.0,1021.0,-2.5
1514455200000000000,0.006,0.048,0.006,0.7,VERY BAD,20.0,0.0,1.3,50.0,33.0,1021.4,-1.1
1514458800000000000,0.005,0.04,0.01,0.6,VERY BAD,22.0,0.0,1.0,50.0,34.0,1020.7,-0.1
1514462400000000000,0.005,0.044,0.009,0.7,VERY BAD,24.0,0.0,1.0,250.0,38.0,1020.0,0.6
1514466000000000000,0.006,0.051,0.008,0.7,VERY BAD,28.0,0.0,1.4,290.0,46.0,1019.4,1.1
1514469600000000000,0.0069999999999999,0.057,0.0069999999999999,0.6,BAD,30.0,0.0,1.8,320.0,55.0,1018.5,1.0
1514473200000000000,0.006,0.047,0.008,0.4,VERY BAD,38.0,0.0,2.4,290.0,57.0,1018.2,0.4
1514476800000000000,0.004,0.045,0.008,0.3,VERY BAD,40.0,0.0,2.3,320.0,57.0,1017.9,0.0
1514480400000000000,0.005,0.043,0.0069999999999999,0.4,VERY BAD,37.0,0.0,2.0,290.0,58.0,1017.3,0.0
1514484000000000000,0.005,0.053,0.0069999999999999,0.8,VERY BAD,37.0,0.0,1.6,270.0,62.0,1017.3,-0.1
1514487600000000000,0.006,0.058,0.003,0.9,VERY BAD,36.0,0.0,0.9,290.0,62.0,1017.4,-0.1
1514491200000000000,0.006,0.059,0.003,0.9,VERY BAD,39.0,0.0,1.3,270.0,62.0,1017.1,-0.1
1514494800000000000,0.006,0.06,0.003,0.9,VERY BAD,41.0,0.0,0.6,270.0,62.0,1017.3,-0.2
1514498400000000000,0.006,0.055,0.003,0.8,VERY BAD,44.0,0.0,1.3,270.0,63.0,1017.3,-0.2
1514502000000000000,0.006,0.056,0.003,0.8,VERY BAD,43.0,0.0,1.1,320.0,63.0,1017.4,-0.2
1514505600000000000,0.006,0.06,0.003,1.0,BAD,43.0,0.0,0.7,290.0,63.0,1017.1,-0.2
1514509200000000000,0.006,0.056,0.003,1.0,VERY BAD,41.0,0.0,0.7,250.0,63.0,1016.9,-0.2
1514512800000000000,0.006,0.052,0.003,1.0,VERY BAD,46.0,0.0,1.0,200.0,63.0,1016.7,-0.2
1514516400000000000,0.006,0.053,0.003,1.0,BAD,45.0,0.0,0.4,0.0,64.0,1016.5,-0.2
1514520000000000000,0.006,0.052,0.003,1.1,BAD,49.0,0.0,0.4,0.0,65.0,1016.5,-0.2
1514523600000000000,0.006,0.057,0.003,1.1,VERY BAD,45.0,0.0,0.7,20.0,66.0,1016.2,-0.2
1514527200000000000,0.006,0.059,0.003,1.0,BAD,48.0,0.0,0.6,20.0,68.0,1015.9,-0.3
1514530800000000000,0.008,0.064,0.003,1.0,BAD,46.0,0.0,0.6,360.0,67.0,1016.1,-0.3
1514534400000000000,0.0069999999999999,0.064,0.003,1.2,BAD,52.0,0.0,0.6,290.0,68.0,1016.2,-0.3
1514538000000000000,0.008,0.069,0.003,1.2,NORMAL,51.0,0.0,0.2,0.0,67.0,1016.6,-0.1
1514541600000000000,0.009,0.072,0.003,1.2,NORMAL,61.0,0.0,0.3,0.0,65.0,1017.2,0.0
1514545200000000000,0.009,0.078,0.004,1.3,NORMAL,64.0,0.0,1.1,200.0,62.0,1017.0,0.7
1514548800000000000,0.01,0.08,0.004,1.4,GOOD,73.0,0.0,1.6,230.0,62.0,1016.2,1.8
1514552400000000000,0.009,0.064,0.009,1.0,GOOD,73.0,0.0,2.5,290.0,58.0,1015.4,2.3
1514556000000000000,0.008,0.057,0.015,0.9,VERY BAD,8.0,0.0,3.5,290.0,54.0,1015.2,2.7
1514559600000000000,0.0069999999999999,0.045,0.026,0.8,NORMAL,63.0,0.0,2.7,290.0,53.0,1015.3,2.3
1514563200000000000,0.006,0.056,0.017,0.9,GOOD,83.0,0.0,2.2,290.0,56.0,1015.4,0.8
1514566800000000000,0.005,0.052,0.018,0.9,GOOD,83.0,0.0,1.6,290.0,59.0,1015.7,0.0
1514570400000000000,0.005,0.057,0.013,0.9,GOOD,79.0,0.0,1.4,290.0,62.0,1016.3,0.0
1514574000000000000,0.004,0.064,0.006,0.9,GOOD,75.0,0.0,1.2,320.0,68.0,1016.6,-0.1
1514577600000000000,0.005,0.069,0.003,1.1,GOOD,77.0,0.0,0.5,250.0,73.0,1016.6,-0.3
1514581200000000000,0.006,0.071,0.003,1.1,GOOD,79.0,0.0,1.5,290.0,77.0,1016.4,-0.4
1514584800000000000,0.006,0.073,0.003,1.2,GOOD,82.0,0.0,1.4,290.0,77.0,1017.1,-0.6
1514588400000000000,0.006,0.073,0.003,1.3,GOOD,83.0,0.0,0.8,340.0,80.0,1017.0,-0.7
1514592000000000000,0.006,0.07,0.003,1.3,GOOD,90.0,0.0,1.2,340.0,83.0,1015.9,-1.0
1514595600000000000,0.006,0.068,0.003,1.4,GOOD,87.0,0.0,0.7,320.0,83.0,1016.3,-1.5
1514599200000000000,0.005,0.059,0.003,1.2,GOOD,87.0,0.0,0.6,360.0,84.0,1016.3,-1.8
1514602800000000000,0.004,0.054,0.003,1.2,GOOD,86.0,0.0,0.8,20.0,83.0,1017.0,-1.7
1514606400000000000,0.004,0.051,0.003,1.0,GOOD,85.0,0.0,0.7,20.0,83.0,1016.4,-1.6
1514610000000000000,0.005,0.05,0.003,1.0,GOOD,84.0,0.0,0.8,90.0,81.0,1016.7,-1.8
1514613600000000000,0.005,0.05,0.003,0.9,GOOD,84.0,0.0,1.0,70.0,81.0,1016.6,-1.8
1514617200000000000,0.006,0.053,0.003,1.0,GOOD,84.0,0.0,0.7,90.0,79.0,1016.8,-1.1
1514620800000000000,0.006,0.054,0.003,0.9,GOOD,88.0,0.0,0.5,20.0,78.0,1016.9,-0.7
1514624400000000000,0.006,0.054,0.003,0.9,GOOD,95.0,0.0,1.3,90.0,76.0,1016.3,-0.3
1514628000000000000,0.006,0.055,0.004,0.9,GOOD,97.0,0.0,0.5,320.0,73.0,1016.4,0.0
1514631600000000000,0.005,0.052,0.008,0.8,GOOD,93.0,0.0,1.0,70.0,69.0,1015.9,0.1
1514635200000000000,0.005,0.05,0.012,0.9,GOOD,100.0,0.0,0.8,90.0,64.0,1014.6,1.0
1514638800000000000,0.005,0.05,0.015,0.9,GOOD,99.0,0.0,1.0,20.0,62.0,1013.6,1.4
1514642400000000000,0.005,0.056,0.013,0.9,GOOD,105.0,0.0,1.2,20.0,60.0,1012.7,1.4
1514646000000000000,0.005,0.061,0.009,0.9,GOOD,103.0,0.0,0.7,20.0,61.0,1012.2,1.0
1514649600000000000,0.005,0.065,0.005,0.9,GOOD,104.0,0.0,0.7,50.0,63.0,1012.0,0.6
1514653200000000000,0.005,0.069,0.003,1.0,GOOD,108.0,0.0,0.9,360.0,64.0,1011.7,0.3
1514656800000000000,0.005,0.068,0.003,0.9,GOOD,112.0,0.3,1.7,290.0,84.0,1011.9,0.3
1514660400000000000,0.005,0.067,0.003,1.2,GOOD,105.0,0.0,0.6,290.0,89.0,1012.2,0.2
1514664000000000000,0.005,0.069,0.003,1.2,GOOD,102.0,0.0,0.9,290.0,90.0,1012.0,0.1
1514667600000000000,0.005,0.07,0.002,1.2,GOOD,105.0,0.2,1.1,290.0,92.0,1011.7,0.1
1514671200000000000,0.005,0.068,0.003,1.2,GOOD,105.0,0.0,1.2,290.0,92.0,1011.4,0.1
1514674800000000000,0.005,0.065,0.003,1.2,GOOD,101.0,0.0,1.9,290.0,92.0,1011.2,0.0
1514678400000000000,0.004,0.051,0.004,1.4,GOOD,99.0,0.2,1.8,290.0,95.0,1010.7,0.0
1514682000000000000,0.004,0.034,0.014,1.2,NORMAL,82.0,0.0,2.1,320.0,95.0,1010.6,0.1
1514685600000000000,0.003,0.024,0.023,0.9,NORMAL,65.0,0.0,1.7,290.0,95.0,1010.7,0.0
1514689200000000000,0.004,0.021,0.024,1.0,BAD,61.0,1.0,2.0,320.0,91.0,1011.2,0.0
1514692800000000000,0.004,0.019,0.026,1.0,NORMAL,61.0,0.0,3.5,290.0,87.0,1011.1,0.0
1514696400000000000,0.004,0.02,0.025,1.0,NORMAL,57.0,0.0,2.8,290.0,85.0,1011.0,0.0
1514700000000000000,0.004,0.021,0.024,0.9,NORMAL,52.0,0.0,2.4,290.0,84.0,1011.1,0.0
1514703600000000000,0.004,0.026,0.021,0.8,BAD,44.0,0.0,1.7,290.0,86.0,1011.6,0.0
1514707200000000000,0.004,0.034,0.015,0.8,BAD,46.0,0.0,1.4,270.0,86.0,1012.2,0.0
1514710800000000000,0.004,0.032,0.017,0.8,BAD,44.0,0.0,1.6,290.0,82.0,1012.5,0.0
1514714400000000000,0.005,0.026,0.021,0.7,NORMAL,38.0,0.0,1.7,290.0,73.0,1013.0,0.0
1514718000000000000,0.005,0.023,0.025,0.6,NORMAL,31.0,0.0,2.8,290.0,62.0,1013.3,0.0
1514721600000000000,0.006,0.019,0.026,0.6,NORMAL,32.0,0.0,4.5,320.0,47.0,1012.7,0.0
1514725200000000000,0.005,0.018,0.028,0.6,VERY BAD,24.0,0.0,3.7,270.0,36.0,1012.1,0.3
1514728800000000000,0.005,0.015,0.03,0.5,VERY BAD,18.0,0.0,3.8,290.0,28.0,1011.8,3.0
1514732400000000000,0.005,0.013,0.032,0.4,VERY BAD,15.0,0.0,3.9,320.0,25.0,1011.9,1.7
1514736000000000000,0.004,0.016,0.03,0.4,VERY BAD,17.0,0.0,2.7,320.0,26.0,1012.4,-0.4
1514739600000000000,0.004,0.017,0.028,0.4,VERY BAD,17.0,0.0,2.9,290.0,30.0,1012.7,0.0
1514743200000000000,0.004,0.024,0.022,0.3,VERY BAD,14.0,0.0,2.3,290.0,31.0,1013.0,-0.4
1514746800000000000,0.005,0.023,0.022,0.2,VERY BAD,13.0,0.0,2.2,340.0,31.0,1013.5,-0.8
1514750400000000000,0.005,0.02,0.024,0.2,VERY BAD,14.0,0.0,0.9,320.0,32.0,1014.1,-0.9
1514754000000000000,0.005,0.024,0.021,0.2,VERY BAD,14.0,0.0,1.0,270.0,35.0,1014.3,-1.1
1514757600000000000,0.005,0.019,0.024,0.2,VERY BAD,13.0,0.0,1.7,270.0,36.0,1014.7,-1.4
1514761200000000000,0.005,0.018,0.025,0.2,VERY BAD,14.0,0.0,0.6,290.0,40.0,1015.1,-1.9
1514764800000000000,0.004,0.018,0.025,0.4,VERY BAD,16.0,0.0,0.7,360.0,41.0,1015.1,-2.7
1514768400000000000,0.004,0.028,0.017,0.5,VERY BAD,14.0,0.0,0.7,360.0,41.0,1015.1,-2.7
1514772000000000000,0.004,0.032,0.013,0.6,VERY BAD,15.0,0.0,0.9,270.0,42.0,1015.2,-3.0
1514775600000000000,0.004,0.035,0.011,0.5,VERY BAD,15.0,0.0,1.0,290.0,44.0,1015.5,-3.5
1514779200000000000,0.004,0.035,0.01,0.5,VERY BAD,16.0,0.0,1.1,290.0,53.0,1015.5,-3.8
1514782800000000000,0.005,0.037,0.009,0.6,VERY BAD,17.0,0.0,0.8,290.0,54.0,1015.7,-4.2
1514786400000000000,0.005,0.043,0.003,0.8,VERY BAD,19.0,0.0,1.1,320.0,51.0,1015.8,-4.4
1514790000000000000,0.005,0.046,0.003,0.9,VERY BAD,21.0,0.0,1.1,290.0,56.0,1016.1,-4.7
1514793600000000000,0.005,0.043,0.004,0.9,VERY BAD,25.0,0.0,1.0,290.0,55.0,1016.5,-4.9
1514797200000000000,0.006,0.04,0.006,0.8,VERY BAD,20.0,0.0,0.7,290.0,39.0,1017.0,-3.6
1514800800000000000,0.0069999999999999,0.043,0.008,0.9,VERY BAD,22.0,0.0,0.8,270.0,32.0,1017.7,-0.8
1514804400000000000,0.0069999999999999,0.035,0.013,0.7,VERY BAD,23.0,0.0,2.2,320.0,27.0,1018.1,0.0
1514808000000000000,0.005,0.026,0.019,0.5,VERY BAD,22.0,0.0,2.8,290.0,20.0,1017.6,0.3
1514811600000000000,0.006,0.019,0.025,0.5,VERY BAD,18.0,0.0,2.3,290.0,22.0,1016.7,1.2
1514815200000000000,0.006,0.024,0.023,0.6,VERY BAD,24.0,0.0,2.1,230.0,24.0,1016.4,1.4
1514818800000000000,0.005,0.021,0.025,0.6,VERY BAD,25.0,0.0,2.9,320.0,27.0,1016.1,1.4
1514822400000000000,0.006,0.027,0.021,0.6,VERY BAD,30.0,0.0,2.5,230.0,28.0,1016.5,0.0
1514826000000000000,0.005,0.029,0.02,0.6,VERY BAD,25.0,0.0,3.3,270.0,33.0,1016.6,0.0
1514829600000000000,0.006,0.036,0.015,0.6,VERY BAD,23.0,0.0,1.9,270.0,34.0,1017.1,-0.4
1514833200000000000,0.006,0.049,0.006,0.6,VERY BAD,23.0,0.0,1.3,290.0,39.0,1017.3,-0.7
1514836800000000000,0.006,0.052,0.003,0.6,VERY BAD,27.0,0.0,1.2,320.0,40.0,1017.4,-0.8
1514840400000000000,0.006,0.06,0.003,0.8,VERY BAD,23.0,0.0,1.2,320.0,44.0,1017.5,-1.2
1514844000000000000,0.0069999999999999,0.062,0.003,1.0,VERY BAD,29.0,0.0,0.8,320.0,48.0,1017.6,-1.8
1514847600000000000,0.006,0.06,0.003,1.0,VERY BAD,29.0,0.0,0.7,320.0,51.0,1017.6,-2.3
1514851200000000000,0.006,0.058,0.003,1.2,VERY BAD,31.0,0.0,1.1,290.0,54.0,1017.8,-2.6
1514854800000000000,0.005,0.055,0.003,1.2,VERY BAD,31.0,0.0,0.8,290.0,56.0,1017.7,-3.0
1514858400000000000,0.005,0.049,0.003,1.1,VERY BAD,33.0,0.0,0.9,20.0,62.0,1017.7,-3.3
1514862000000000000,0.005,0.048,0.003,1.1,VERY BAD,30.0,0.0,0.4,0.0,62.0,1017.9,-3.7
1514865600000000000,0.005,0.047,0.003,1.1,VERY BAD,30.0,0.0,0.5,20.0,67.0,1017.5,-3.9
1514869200000000000,0.005,0.045,0.003,0.9,VERY BAD,29.0,0.0,0.6,20.0,67.0,1017.4,-4.1
1514872800000000000,0.005,0.048,0.003,0.9,VERY BAD,30.0,0.0,0.4,0.0,67.0,1017.8,-4.3
1514876400000000000,0.0069999999999999,0.059,0.003,1.0,VERY BAD,29.0,0.0,0.5,20.0,69.0,1018.1,-4.3
1514880000000000000,0.009,0.067,0.003,1.1,VERY BAD,34.0,0.0,0.8,360.0,71.0,1018.2,-4.4
1514883600000000000,0.008,0.069,0.003,1.2,VERY BAD,36.0,0.0,0.2,0.0,66.0,1018.5,-3.1
1514887200000000000,0.008,0.064,0.005,1.1,BAD,35.0,0.0,1.9,290.0,50.0,1018.9,-0.9
1514890800000000000,0.009,0.071,0.004,1.2,BAD,39.0,0.0,2.3,290.0,40.0,1019.1,-0.1
1514894400000000000,0.008,0.058,0.006,1.0,BAD,40.0,0.0,1.9,270.0,29.0,1018.5,0.1
1514898000000000000,0.006,0.028,0.017,0.6,VERY BAD,27.0,0.0,3.6,290.0,23.0,1017.7,0.9
1514901600000000000,0.005,0.021,0.023,0.5,VERY BAD,19.0,0.0,4.4,290.0,20.0,1017.4,1.0
1514905200000000000,0.005,0.022,0.023,0.6,VERY BAD,17.0,0.0,3.0,290.0,22.0,1017.0,0.6
1514908800000000000,0.004,0.023,0.022,0.5,VERY BAD,16.0,0.0,2.9,290.0,23.0,1017.2,0.0
1514912400000000000,0.004,0.037,0.014,0.5,VERY BAD,15.0,0.0,2.6,270.0,27.0,1017.5,-0.2
1514916000000000000,0.004,0.03,0.016,0.5,VERY BAD,14.0,0.0,2.3,270.0,24.0,1018.5,-0.9
1514919600000000000,0.004,0.025,0.02,0.5,VERY BAD,10.0,0.0,2.4,290.0,28.0,1017.9,-1.4
1514923200000000000,0.003,0.02,0.023,0.6,VERY BAD,9.0,0.0,2.2,320.0,26.0,1017.8,-2.2
1514926800000000000,0.004,0.026,0.017,0.6,VERY BAD,11.0,0.0,2.0,340.0,28.0,1017.4,-2.9
1514930400000000000,0.004,0.022,0.019,0.5,VERY BAD,13.0,0.0,2.4,290.0,33.0,1017.9,-2.9
1514934000000000000,0.004,0.019,0.022,0.6,VERY BAD,16.0,0.0,2.3,360.0,35.0,1018.6,-3.3
1514937600000000000,0.004,0.015,0.024,0.4,VERY BAD,18.0,0.0,1.4,340.0,38.0,1019.5,-3.6
1514941200000000000,0.005,0.016,0.024,0.4,VERY BAD,17.0,0.0,1.2,340.0,42.0,1019.3,-4.3
1514944800000000000,0.005,0.02,0.019,0.5,VERY BAD,17.0,0.0,2.0,320.0,43.0,1019.9,-4.8
1514948400000000000,0.004,0.022,0.016,0.6,VERY BAD,19.0,0.0,1.3,320.0,45.0,1020.3,-5.2
1514952000000000000,0.004,0.024,0.014,0.6,VERY BAD,20.0,0.0,2.3,320.0,45.0,1020.1,-5.5
1514955600000000000,0.004,0.024,0.014,0.4,VERY BAD,19.0,0.0,2.4,290.0,47.0,1020.0,-5.7
1514959200000000000,0.004,0.027,0.012,0.5,VERY BAD,16.0,0.0,2.4,290.0,48.0,1019.8,-6.0
1514962800000000000,0.004,0.034,0.009,0.5,VERY BAD,18.0,0.0,2.4,290.0,48.0,1020.3,-6.2
1514966400000000000,0.005,0.034,0.006,0.6,VERY BAD,20.0,0.0,1.5,290.0,49.0,1020.8,-6.1
1514970000000000000,0.005,0.024,0.014,0.6,VERY BAD,21.0,0.0,1.7,290.0,44.0,1021.3,-5.0
1514973600000000000,0.006,0.023,0.017,0.6,VERY BAD,22.0,0.0,2.9,340.0,38.0,1021.5,-2.4
1514977200000000000,0.005,0.024,0.018,0.6,VERY BAD,18.0,0.0,3.2,290.0,36.0,1021.7,-0.6
1514980800000000000,0.005,0.026,0.018,0.6,VERY BAD,20.0,0.0,3.1,320.0,32.0,1020.7,0.0
1514984400000000000,0.005,0.027,0.018,0.5,VERY BAD,19.0,0.0,2.3,320.0,31.0,1019.9,0.9
1514988000000000000,0.005,0.026,0.019,0.5,VERY BAD,19.0,0.0,2.8,320.0,30.0,1019.4,1.1
1514991600000000000,0.005,0.024,0.021,0.4,VERY BAD,17.0,0.0,2.8,320.0,29.0,1019.1,0.6
1514995200000000000,0.004,0.023,0.022,0.4,VERY BAD,19.0,0.0,2.0,290.0,30.0,1019.3,0.0
1514998800000000000,0.004,0.027,0.019,0.4,VERY BAD,19.0,0.0,1.8,290.0,35.0,1019.2,-0.8
1515002400000000000,0.004,0.035,0.013,0.6,VERY BAD,18.0,0.0,2.1,270.0,39.0,1018.9,-1.7
1515006000000000000,0.004,0.034,0.013,0.6,VERY BAD,19.0,0.0,2.0,290.0,41.0,1019.5,-2.7
1515009600000000000,0.004,0.033,0.014,0.5,VERY BAD,16.0,0.0,2.5,290.0,44.0,1019.3,-3.3
1515013200000000000,0.004,0.028,0.016,0.5,VERY BAD,16.0,0.0,2.8,320.0,47.0,1019.3,-3.9
1515016800000000000,0.004,0.028,0.016,0.5,VERY BAD,16.0,0.0,1.3,340.0,53.0,1019.8,-4.4
1515020400000000000,0.003,0.022,0.02,0.5,VERY BAD,16.0,0.0,0.8,360.0,54.0,1020.1,-4.7
1515024000000000000,0.004,0.016,0.026,0.4,VERY BAD,19.0,0.0,1.4,290.0,54.0,1019.9,-5.2
1515027600000000000,0.004,0.013,0.028,0.4,VERY BAD,17.0,0.0,2.3,270.0,56.0,1019.8,-5.7
1515031200000000000,0.004,0.012,0.028,0.4,VERY BAD,18.0,0.0,2.0,270.0,57.0,1019.9,-6.1
1515034800000000000,0.004,0.014,0.025,0.3,VERY BAD,17.0,0.0,1.7,290.0,54.0,1020.4,-6.2
1515038400000000000,0.004,0.024,0.018,0.4,VERY BAD,15.0,0.0,1.3,290.0,55.0,1020.1,-6.2
1515042000000000000,0.004,0.023,0.017,0.4,VERY BAD,20.0,0.0,1.3,360.0,49.0,1019.7,-6.6
1515045600000000000,0.004,0.034,0.01,0.4,VERY BAD,21.0,0.0,2.3,290.0,47.0,1019.3,-6.5
1515049200000000000,0.004,0.031,0.011,0.4,VERY BAD,19.0,0.0,0.5,320.0,51.0,1018.9,-6.7
1515052800000000000,0.004,0.027,0.015,0.4,VERY BAD,17.0,0.0,0.6,320.0,55.0,1019.0,-6.8
1515056400000000000,0.005,0.044,0.008,0.6,VERY BAD,22.0,0.0,1.2,20.0,48.0,1019.0,-5.5
1515060000000000000,0.005,0.036,0.009,0.6,VERY BAD,29.0,0.0,1.0,340.0,43.0,1019.0,-3.0
1515063600000000000,0.005,0.031,0.015,0.5,VERY BAD,25.0,0.0,0.8,20.0,40.0,1018.8,-0.7
1515067200000000000,0.005,0.027,0.019,0.5,VERY BAD,23.0,0.0,0.9,70.0,33.0,1017.3,0.0
1515070800000000000,0.005,0.024,0.022,0.5,VERY BAD,22.0,0.0,1.0,20.0,32.0,1016.5,0.7
1515074400000000000,0.005,0.025,0.021,0.4,VERY BAD,26.0,0.0,1.4,180.0,32.0,1015.3,0.8
